data,deviceId,timestamp
"{""message"":[-0.006469727,0.02941895,0.9709473,1155]}",Python,1551004589994
"{""message"":[0.0002441406,0.02868652,0.9709473,1157]}",Python,1551004590502
"{""message"":[0.0002441406,0.02868652,0.9709473,1160]}",Python,1551004591020
"{""message"":[0.0002441406,0.02868652,0.9709473,1163]}",Python,1551004605519
"{""message"":[0.0002441406,0.02868652,0.9709473,1166]}",Python,1551004606026
"{""message"":[0.0002441406,0.02868652,0.9709473,1168]}",Python,1551004606531
"{""message"":[0.0002441406,0.02868652,0.9709473,1171]}",Python,1551004607038
"{""message"":[0.0002441406,0.02868652,0.9709473,1173]}",Python,1551004607543
"{""message"":[0.0002441406,0.0246582,0.9786377,1176]}",Python,1551004608051
"{""message"":[-0.001586914,0.0246582,0.9786377,1179]}",Python,1551004608558
"{""message"":[-0.001586914,0.0246582,0.9786377,1181]}",Python,1551004609065
"{""message"":[-0.001586914,0.0246582,0.9786377,1184]}",Python,1551004609572
"{""message"":[-0.001586914,0.0246582,0.9786377,1187]}",Python,1551004610077
"{""message"":[-0.001586914,0.0246582,0.9786377,1189]}",Python,1551004610587
"{""message"":[-0.001586914,0.0246582,0.9786377,1192]}",Python,1551004611091
"{""message"":[-0.001586914,0.0246582,0.9786377,1194]}",Python,1551004611604
"{""message"":[-0.001586914,0.02270508,0.9775391,1197]}",Python,1551004612329
"{""message"":[-0.00769043,0.02270508,0.9775391,1200]}",Python,1551004612620
"{""message"":[-0.00769043,0.02270508,0.9775391,1202]}",Python,1551004613218
"{""message"":[-0.00769043,0.02270508,0.9775391,1205]}",Python,1551004613769
"{""message"":[-0.00769043,0.02270508,0.9775391,1208]}",Python,1551004614128
"{""message"":[-0.00769043,0.02270508,0.9775391,1210]}",Python,1551004614637
"{""message"":[-0.00769043,0.02270508,0.9775391,1213]}",Python,1551004615144
"{""message"":[-0.00769043,0.02270508,0.9775391,1215]}",Python,1551004615651
"{""message"":[-0.00769043,0.02563477,0.9741211,1218]}",Python,1551004616164
"{""message"":[-0.002075195,0.02563477,0.9741211,1221]}",Python,1551004616689
"{""message"":[-0.002075195,0.02563477,0.9741211,1224]}",Python,1551004617171
"{""message"":[-0.002075195,0.02563477,0.9741211,1226]}",Python,1551004617677
"{""message"":[-0.002075195,0.02563477,0.9741211,1229]}",Python,1551004618185
"{""message"":[-0.002075195,0.02563477,0.9741211,1232]}",Python,1551004618692
"{""message"":[-0.002075195,0.02563477,0.9741211,1234]}",Python,1551004619198
"{""message"":[-0.002075195,0.02563477,0.9741211,1237]}",Python,1551004619707
"{""message"":[-0.006713867,0.02246094,0.9736328,1239]}",Python,1551004620212
"{""message"":[-0.006713867,0.02246094,0.9736328,1242]}",Python,1551004620721
"{""message"":[-0.006713867,0.02246094,0.9736328,1245]}",Python,1551004621226
"{""message"":[-0.006713867,0.02246094,0.9736328,1247]}",Python,1551004621740
"{""message"":[-0.006713867,0.02246094,0.9736328,1250]}",Python,1551004622242
"{""message"":[-0.006713867,0.02246094,0.9736328,1252]}",Python,1551004622750
"{""message"":[-0.006713867,0.02246094,0.9736328,1255]}",Python,1551004623256
"{""message"":[-0.006713867,0.02246094,0.9736328,1258]}",Python,1551004623764
"{""message"":[-0.005615234,0.02612305,0.973999,1260]}",Python,1551004624267
"{""message"":[-0.005615234,0.02612305,0.973999,1263]}",Python,1551004624779
"{""message"":[-0.005615234,0.02612305,0.973999,1266]}",Python,1551004625283
"{""message"":[-0.005615234,0.02612305,0.973999,1268]}",Python,1551004625789
"{""message"":[-0.005615234,0.02612305,0.973999,1271]}",Python,1551004626302
"{""message"":[-0.005615234,0.02612305,0.973999,1274]}",Python,1551004640758
"{""message"":[-0.005615234,0.02612305,0.973999,1276]}",Python,1551004641265
"{""message"":[-0.005615234,0.02612305,0.973999,1279]}",Python,1551004641780
"{""message"":[0.001098633,0.01953125,0.982666,1281]}",Python,1551004642278
"{""message"":[0.001098633,0.01953125,0.982666,1284]}",Python,1551004642785
"{""message"":[0.001098633,0.01953125,0.982666,1287]}",Python,1551004643293
"{""message"":[0.001098633,0.01953125,0.982666,1289]}",Python,1551004643798
"{""message"":[0.001098633,0.01953125,0.982666,1292]}",Python,1551004644310
"{""message"":[0.001098633,0.01953125,0.982666,1295]}",Python,1551004644813
"{""message"":[0.001098633,0.01953125,0.982666,1297]}",Python,1551004645323
"{""message"":[0.001098633,0.01953125,0.982666,1300]}",Python,1551004645830
"{""message"":[-0.009765625,0.02270508,0.979126,1302]}",Python,1551004646335
"{""message"":[-0.009765625,0.02270508,0.979126,1305]}",Python,1551004646842
"{""message"":[-0.009765625,0.02270508,0.979126,1308]}",Python,1551004647357
"{""message"":[-0.009765625,0.02270508,0.979126,1310]}",Python,1551004647855
"{""message"":[-0.009765625,0.02270508,0.979126,1313]}",Python,1551004648360
"{""message"":[-0.009765625,0.02270508,0.979126,1316]}",Python,1551004648871
"{""message"":[-0.009765625,0.02270508,0.979126,1318]}",Python,1551004649375
"{""message"":[-0.009765625,0.02270508,0.979126,1321]}",Python,1551004649883
"{""message"":[0.3348389,-1.260864,2.320313,7]}",Python,1551004832733
"{""message"":[0.3348389,-1.260864,2.320313,10]}",Python,1551004833257
"{""message"":[0.3348389,-1.260864,2.320313,13]}",Python,1551004833776
"{""message"":[0.3348389,-1.260864,2.320313,15]}",Python,1551004834282
"{""message"":[-0.2077637,-0.635376,1.75293,18]}",Python,1551004834805
"{""message"":[-0.2077637,-0.635376,1.75293,21]}",Python,1551004835323
"{""message"":[-0.2077637,-0.635376,1.75293,24]}",Python,1551004835831
"{""message"":[-0.2077637,-0.635376,1.75293,26]}",Python,1551004836336
"{""message"":[-0.2077637,-0.635376,1.75293,29]}",Python,1551004836878
"{""message"":[-0.2077637,-0.635376,1.75293,32]}",Python,1551004837363
"{""message"":[-0.2077637,-0.635376,1.75293,35]}",Python,1551004837884
"{""message"":[-0.2077637,-0.635376,1.187622,37]}",Python,1551004838389
"{""message"":[-0.6971436,-0.1879883,1.187622,40]}",Python,1551004838910
"{""message"":[-0.6971436,-0.1879883,1.187622,43]}",Python,1551004839416
"{""message"":[-0.6971436,-0.1879883,1.187622,46]}",Python,1551004839934
"{""message"":[-0.6971436,-0.1879883,1.187622,48]}",Python,1551004840451
"{""message"":[-0.6971436,-0.1879883,1.187622,51]}",Python,1551004840958
"{""message"":[-0.6971436,-0.1879883,1.187622,54]}",Python,1551004841466
"{""message"":[-0.6971436,-0.1879883,1.187622,57]}",Python,1551004841985
"{""message"":[-0.6658936,0.258667,0.5616455,59]}",Python,1551004842498
"{""message"":[-0.6833496,0.258667,0.5616455,62]}",Python,1551004843013
"{""message"":[-0.6833496,0.258667,0.5616455,65]}",Python,1551004843516
"{""message"":[-0.6833496,0.258667,0.5616455,67]}",Python,1551004844052
"{""message"":[-0.6833496,0.258667,0.5616455,70]}",Python,1551004844548
"{""message"":[-0.6833496,0.258667,0.5616455,73]}",Python,1551004845063
"{""message"":[-0.6833496,0.258667,0.5616455,76]}",Python,1551004845584
"{""message"":[-0.6833496,0.258667,0.5616455,78]}",Python,1551004846124
"{""message"":[-0.293335,0.350708,-0.1448975,81]}",Python,1551004846602
"{""message"":[-0.293335,0.350708,-0.1448975,84]}",Python,1551004847121
"{""message"":[-0.293335,0.350708,-0.1448975,86]}",Python,1551004847630
"{""message"":[-0.293335,0.350708,-0.1448975,89]}",Python,1551004848187
"{""message"":[-0.293335,0.350708,-0.1448975,92]}",Python,1551004848654
"{""message"":[-0.293335,0.350708,-0.1448975,94]}",Python,1551004849175
"{""message"":[-0.293335,0.350708,-0.1448975,97]}",Python,1551004849691
"{""message"":[-0.293335,0.350708,-0.5665283,100]}",Python,1551004850211
"{""message"":[0.2375488,0.6126709,-0.5665283,103]}",Python,1551004850709
"{""message"":[0.2375488,0.6126709,-0.5665283,105]}",Python,1551004851229
"{""message"":[0.2375488,0.6126709,-0.5665283,108]}",Python,1551004851768
"{""message"":[0.2375488,0.6126709,-0.5665283,111]}",Python,1551004852257
"{""message"":[0.2375488,0.6126709,-0.5665283,113]}",Python,1551004853120
"{""message"":[0.2375488,0.6899414,-0.7972412,122]}",Python,1551004855521
"{""message"":[0.3704834,0.6899414,-0.7972412,124]}",Python,1551004855522
"{""message"":[0.2375488,0.6126709,-0.5665283,116]}",Python,1551004855524
"{""message"":[0.2375488,0.6126709,-0.5665283,119]}",Python,1551004855525
"{""message"":[0.3704834,0.6899414,-0.7972412,127]}",Python,1551004855530
"{""message"":[0.3704834,0.6899414,-0.7972412,130]}",Python,1551004855832
"{""message"":[0.3704834,0.6899414,-0.7972412,132]}",Python,1551004856351
"{""message"":[0.3704834,0.6899414,-0.7972412,135]}",Python,1551004856858
"{""message"":[0.3704834,0.6899414,-0.7972412,138]}",Python,1551004857377
"{""message"":[0.3704834,0.6899414,-0.7972412,141]}",Python,1551004857884
"{""message"":[-0.338623,0.3295898,-0.1318359,143]}",Python,1551004858403
"{""message"":[-0.338623,0.3295898,-0.1318359,146]}",Python,1551004858910
"{""message"":[-0.338623,0.3295898,-0.1318359,149]}",Python,1551004859430
"{""message"":[-0.338623,0.3295898,-0.1318359,152]}",Python,1551004859941
"{""message"":[-0.338623,0.3295898,-0.1318359,154]}",Python,1551004860457
"{""message"":[-0.338623,0.3295898,-0.1318359,157]}",Python,1551004860965
"{""message"":[-0.338623,0.3295898,-0.1318359,160]}",Python,1551004861474
"{""message"":[-0.338623,0.3295898,1.223511,162]}",Python,1551004861994
"{""message"":[-0.56604,-0.02709961,1.223511,165]}",Python,1551004862498
"{""message"":[-0.56604,-0.02709961,1.223511,168]}",Python,1551004863016
"{""message"":[-0.56604,-0.02709961,1.223511,171]}",Python,1551004863564
"{""message"":[-0.56604,-0.02709961,1.223511,173]}",Python,1551004864049
"{""message"":[-0.56604,-0.02709961,1.223511,176]}",Python,1551004864552
"{""message"":[-0.56604,-0.02709961,1.223511,179]}",Python,1551004865073
"{""message"":[-0.56604,-0.02709961,1.223511,181]}",Python,1551004865597
"{""message"":[-0.56604,-0.9176025,2.289307,184]}",Python,1551004866128
"{""message"":[-0.1723633,-0.9176025,2.289307,187]}",Python,1551004866606
"{""message"":[-0.1723633,-0.9176025,2.289307,190]}",Python,1551004867128
"{""message"":[-0.1723633,-0.9176025,2.289307,192]}",Python,1551004867637
"{""message"":[-0.1723633,-0.9176025,2.289307,195]}",Python,1551004868156
"{""message"":[-0.1723633,-0.9176025,2.289307,198]}",Python,1551004868660
"{""message"":[-0.1723633,-0.9176025,2.289307,201]}",Python,1551004869181
"{""message"":[-0.1723633,-0.9176025,2.289307,203]}",Python,1551004869691
"{""message"":[0.5009766,-1.689697,2.533691,206]}",Python,1551004870210
"{""message"":[0.5009766,-1.689697,2.533691,209]}",Python,1551004870715
"{""message"":[0.5009766,-1.689697,2.533691,212]}",Python,1551004871253
"{""message"":[0.5009766,-1.689697,2.533691,214]}",Python,1551004871742
"{""message"":[0.5009766,-1.689697,2.533691,217]}",Python,1551004872261
"{""message"":[0.5009766,-1.689697,2.533691,220]}",Python,1551004872770
"{""message"":[0.5009766,-1.689697,2.533691,222]}",Python,1551004873289
"{""message"":[0.5009766,-1.689697,2.8573,225]}",Python,1551004873797
"{""message"":[0.7113037,-1.147095,2.8573,228]}",Python,1551004874316
"{""message"":[0.7113037,-1.147095,2.8573,230]}",Python,1551004874823
"{""message"":[0.7113037,-1.147095,2.8573,233]}",Python,1551004875330
"{""message"":[0.7113037,-1.147095,2.8573,236]}",Python,1551004875839
"{""message"":[0.7113037,-1.147095,2.8573,239]}",Python,1551004876347
"{""message"":[0.7113037,-1.147095,2.8573,242]}",Python,1551004876851
"{""message"":[0.7113037,-1.147095,2.8573,244]}",Python,1551004877382
"{""message"":[0.7113037,-0.7452393,1.865601,247]}",Python,1551004877889
"{""message"":[-0.3256836,-0.7452393,1.865601,250]}",Python,1551004878410
"{""message"":[-0.3256836,-0.7452393,1.865601,253]}",Python,1551004878929
"{""message"":[-0.3256836,-0.7452393,1.865601,255]}",Python,1551004879448
"{""message"":[-0.3256836,-0.7452393,1.865601,258]}",Python,1551004879954
"{""message"":[-0.3256836,-0.7452393,1.865601,261]}",Python,1551004880484
"{""message"":[-0.3256836,-0.7452393,1.865601,264]}",Python,1551004880988
"{""message"":[-0.3256836,-0.7452393,1.865601,266]}",Python,1551004881499
"{""message"":[-0.4539795,-0.3446045,1.107544,269]}",Python,1551004882006
"{""message"":[-0.4539795,-0.3446045,1.107544,272]}",Python,1551004885578
"{""message"":[-0.4539795,-0.3446045,1.107544,274]}",Python,1551004888732
"{""message"":[-0.4539795,-0.3446045,1.107544,277]}",Python,1551004889237
"{""message"":[-0.4539795,-0.3446045,1.107544,280]}",Python,1551004889771
"{""message"":[-0.4539795,-0.3446045,1.107544,283]}",Python,1551004890266
"{""message"":[-0.4539795,-0.3446045,1.107544,285]}",Python,1551004890788
"{""message"":[-0.4539795,-0.3446045,-0.1436768,288]}",Python,1551004891294
"{""message"":[-0.2298584,-0.2127686,-0.1436768,291]}",Python,1551004891849
"{""message"":[-0.2298584,-0.2127686,-0.1436768,293]}",Python,1551004892319
"{""message"":[-0.2298584,-0.2127686,-0.1436768,296]}",Python,1551004892838
"{""message"":[-0.2298584,-0.2127686,-0.1436768,299]}",Python,1551004893346
"{""message"":[-0.2298584,-0.2127686,-0.1436768,301]}",Python,1551004893864
"{""message"":[-0.2298584,-0.2127686,-0.1436768,304]}",Python,1551004894404
"{""message"":[-0.2298584,-0.2127686,-0.1436768,307]}",Python,1551004894890
"{""message"":[-0.2298584,0.3581543,-1.972412,309]}",Python,1551004895394
"{""message"":[0.7086182,0.3581543,-1.972412,312]}",Python,1551004895917
"{""message"":[0.7086182,0.3581543,-1.972412,315]}",Python,1551004896432
"{""message"":[0.7086182,0.3581543,-1.972412,317]}",Python,1551004896945
"{""message"":[0.7086182,0.3581543,-1.972412,320]}",Python,1551004897449
"{""message"":[0.7086182,0.3581543,-1.972412,323]}",Python,1551004897970
"{""message"":[0.7086182,0.3581543,-1.972412,325]}",Python,1551004898475
"{""message"":[0.7086182,0.3581543,-1.972412,328]}",Python,1551004898996
"{""message"":[0.7086182,0.5987549,-2.171753,331]}",Python,1551004899503
"{""message"":[0.9782715,0.5987549,-2.171753,333]}",Python,1551004900021
"{""message"":[0.9782715,0.5987549,-2.171753,336]}",Python,1551004900541
"{""message"":[0.9782715,0.5987549,-2.171753,339]}",Python,1551004901047
"{""message"":[0.9782715,0.5987549,-2.171753,341]}",Python,1551004901565
"{""message"":[0.9782715,0.5987549,-2.171753,344]}",Python,1551004902088
"{""message"":[0.9782715,0.5987549,-2.171753,347]}",Python,1551004902597
"{""message"":[0.9782715,0.5987549,-2.171753,350]}",Python,1551004903118
"{""message"":[-0.286377,0.49646,-0.1636963,352]}",Python,1551004903633
"{""message"":[-0.286377,0.49646,-0.1636963,355]}",Python,1551004904142
"{""message"":[-0.286377,0.49646,-0.1636963,358]}",Python,1551004904661
"{""message"":[-0.286377,0.49646,-0.1636963,361]}",Python,1551004905190
"{""message"":[-0.286377,0.49646,-0.1636963,363]}",Python,1551004905687
"{""message"":[-0.286377,0.49646,-0.1636963,366]}",Python,1551004906204
"{""message"":[-0.286377,0.49646,-0.1636963,369]}",Python,1551004906723
"{""message"":[-0.286377,0.49646,1.479736,371]}",Python,1551004907238
"{""message"":[-0.8787842,-0.08349609,1.479736,374]}",Python,1551004907751
"{""message"":[-0.8787842,-0.08349609,1.479736,377]}",Python,1551004908271
"{""message"":[-0.8787842,-0.08349609,1.479736,380]}",Python,1551004908778
"{""message"":[-0.8787842,-0.08349609,1.479736,382]}",Python,1551004909335
"{""message"":[-0.8787842,-0.08349609,1.479736,385]}",Python,1551004909819
"{""message"":[-0.8787842,-0.08349609,1.479736,388]}",Python,1551004910328
"{""message"":[-0.8787842,-0.08349609,1.479736,391]}",Python,1551004910848
"{""message"":[-0.8787842,-1.08728,2.504639,393]}",Python,1551004911371
"{""message"":[-0.2615967,-1.08728,2.504639,396]}",Python,1551004911873
"{""message"":[-0.2615967,-1.08728,2.504639,399]}",Python,1551004912392
"{""message"":[-0.2615967,-1.08728,2.504639,401]}",Python,1551004912908
"{""message"":[-0.2615967,-1.08728,2.504639,404]}",Python,1551004913419
"{""message"":[-0.2615967,-1.08728,2.504639,407]}",Python,1551004913935
"{""message"":[-0.2615967,-1.08728,2.504639,410]}",Python,1551004914454
"{""message"":[-0.2615967,-1.08728,2.504639,412]}",Python,1551004914962
"{""message"":[0.8763428,-1.601318,3.414673,415]}",Python,1551004915469
"{""message"":[0.8763428,-1.601318,3.414673,418]}",Python,1551004916079
"{""message"":[0.8763428,-1.601318,3.414673,420]}",Python,1551004916510
"{""message"":[0.8763428,-1.601318,3.414673,423]}",Python,1551004917023
"{""message"":[0.8763428,-1.601318,3.414673,426]}",Python,1551004917538
"{""message"":[0.8763428,-1.601318,3.414673,429]}",Python,1551004918055
"{""message"":[0.8763428,-1.601318,3.414673,431]}",Python,1551004918649
"{""message"":[0.8763428,-1.601318,2.873413,434]}",Python,1551004919083
"{""message"":[1.031982,-1.45874,2.873413,437]}",Python,1551004919602
"{""message"":[1.031982,-1.45874,2.873413,439]}",Python,1551004920111
"{""message"":[1.031982,-1.45874,2.873413,442]}",Python,1551004920629
"{""message"":[1.031982,-1.45874,2.873413,445]}",Python,1551004921166
"{""message"":[1.031982,-1.45874,2.873413,448]}",Python,1551004921667
"{""message"":[1.031982,-1.45874,2.873413,450]}",Python,1551004922174
"{""message"":[1.031982,-1.45874,2.873413,453]}",Python,1551004922696
"{""message"":[1.031982,-0.6862793,1.823853,456]}",Python,1551004923198
"{""message"":[-0.3969727,-0.6862793,1.823853,459]}",Python,1551004923721
"{""message"":[-0.3969727,-0.6862793,1.823853,461]}",Python,1551004924237
"{""message"":[-0.3969727,-0.6862793,1.823853,464]}",Python,1551004924745
"{""message"":[-0.3969727,-0.6862793,1.823853,467]}",Python,1551004925266
